Unnamed: 0,task,model,temp,rep,original_response,pid,original_response_cleaned,response,invalid,jump_GT,response_len,response_num_words,previous_original_response,previous_response,order,category,SS,jump_cat,jump_SS,jump,originality,jump_profile
4243,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,1,crocodile,156,crocodile,crocodile,,,9,1,cheetah,cheetah,9,7,0.805319130420685,1,0,0,,1
4244,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,1,gazelle,156,gazelle,gazelle,,,7,1,crocodile,crocodile,10,9,0.80953723192215,1,0,0,,1
4245,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,1,buffalo,156,buffalo,buffalo,,,7,1,gazelle,gazelle,11,9,0.791454792022705,0,1,0,,1
4246,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,1,leopard,156,leopard,leopard,,,7,1,buffalo,buffalo,12,1,0.777705550193787,1,1,1,,2
4247,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,1,hyena,156,hyena,hyena,,,5,1,leopard,leopard,13,9,0.856595396995544,1,0,0,,2
4248,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,1,antelope,156,antelope,antelope,,,8,1,hyena,hyena,14,15,0.851922869682312,1,0,0,,2
4249,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,1,wildebeest,156,wildebeest,wildebeest,,,10,1,antelope,antelope,15,9,0.846539437770844,1,0,0,,2
4250,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,1,rhino,156,rhino,rhino,,,5,1,wildebeest,wildebeest,16,9,0.824337780475617,0,0,0,,2
4251,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,1,baboon,156,baboon,baboon,,,6,1,rhino,rhino,17,4,0.786394834518433,1,1,1,,3
4252,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,1,warthog,156,warthog,warthog,,,7,1,baboon,baboon,18,13,0.7982417345047,1,1,1,,4
4253,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,1,aardvark,156,aardvark,aardvark,,,8,1,warthog,warthog,19,3,0.814221978187561,1,0,0,,4
4263,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,2,tiger,157,tiger,tiger,,,5,1,lion,lion,1,6,0.843052387237549,1,0,0,,0
4264,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,2,cheetah,157,cheetah,cheetah,,,7,1,tiger,tiger,2,1,0.845891714096069,1,0,0,,0
4265,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,2,leopard,157,leopard,leopard,,,7,1,cheetah,cheetah,3,1,0.850775182247162,0,0,0,,0
4266,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,2,jaguar,157,jaguar,jaguar,,,6,1,leopard,leopard,4,8,0.868837416172028,1,0,0,,0
4267,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,2,elephant,157,elephant,elephant,,,8,1,jaguar,jaguar,5,9,0.787919998168945,1,1,1,,1
4268,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,2,rhinoceros,157,rhinoceros,rhinoceros,,,10,1,elephant,elephant,6,9,0.851023554801941,0,0,0,,1
4269,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,2,hippopotamus,157,hippopotamus,hippopotamus,,,12,1,rhinoceros,rhinoceros,7,9,0.844672858715057,0,0,0,,1
4270,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,2,gorilla,157,gorilla,gorilla,,,7,1,hippopotamus,hippopotamus,8,4,0.803540945053101,1,0,0,,1
4271,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,2,chimpanzee,157,chimpanzee,chimpanzee,,,10,1,gorilla,gorilla,9,4,0.84937983751297,0,0,0,,1
4272,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,2,baboon,157,baboon,baboon,,,6,1,chimpanzee,chimpanzee,10,4,0.845764219760895,0,0,0,,1
4273,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,2,zebra,157,zebra,zebra,,,5,1,baboon,baboon,11,9,0.794549882411957,1,1,1,,2
4274,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,2,giraffe,157,giraffe,giraffe,,,7,1,zebra,zebra,12,14,0.819354712963104,1,0,0,,2
4275,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,2,antelope,157,antelope,antelope,,,8,1,giraffe,giraffe,13,15,0.841513812541962,1,0,0,,2
4276,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,2,buffalo,157,buffalo,buffalo,,,7,1,antelope,antelope,14,9,0.806545615196228,1,0,0,,2
4277,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,2,hyena,157,hyena,hyena,,,5,1,buffalo,buffalo,15,9,0.805025279521942,0,0,0,,2
4278,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,2,wild dog,157,wild dog,wild dog,,,8,2,hyena,hyena,16,3,0.825610637664795,1,0,0,,2
4279,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,2,warthog,157,warthog,warthog,,,7,1,wild dog,wild dog,17,13,0.80494487285614,1,0,0,,2
4280,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,2,mongoose,157,mongoose,mongoose,,,8,1,warthog,warthog,18,9,0.788169682025909,1,1,1,,3
4281,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,2,meerkat,157,meerkat,meerkat,,,7,1,mongoose,mongoose,19,9,0.809150516986847,0,0,0,,3
4293,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,3,tiger,158,tiger,tiger,,,5,1,elephant,elephant,1,6,0.818225085735321,1,0,0,,0
4294,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,3,lion,158,lion,lion,,,4,1,tiger,tiger,2,1,0.843052387237549,1,0,0,,0
4295,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,3,giraffe,158,giraffe,giraffe,,,7,1,lion,lion,3,14,0.825509548187256,1,0,0,,0
4296,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,3,zebra,158,zebra,zebra,,,5,1,giraffe,giraffe,4,9,0.819354712963104,1,0,0,,0
4297,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,3,rhino,158,rhino,rhino,,,5,1,zebra,zebra,5,9,0.853048980236054,0,0,0,,0
4298,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,3,cheetah,158,cheetah,cheetah,,,7,1,rhino,rhino,6,1,0.800948977470398,1,0,0,,0
4299,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,3,leopard,158,leopard,leopard,,,7,1,cheetah,cheetah,7,1,0.850775182247162,0,0,0,,0
4300,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,3,bear,158,bear,bear,,,4,1,leopard,leopard,8,6,0.837800621986389,1,0,0,,0
4301,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,3,wolf,158,wolf,wolf,,,4,1,bear,bear,9,8,0.842374444007874,1,0,0,,0
4302,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,3,panther,158,panther,panther,,,7,1,wolf,wolf,10,1,0.835201501846314,1,0,0,,0
4303,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,3,hyena,158,hyena,hyena,,,5,1,panther,panther,11,9,0.842402338981628,1,0,0,,0
4304,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,3,jaguar,158,jaguar,jaguar,,,6,1,hyena,hyena,12,8,0.823631942272186,1,0,0,,0
4305,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,3,monkey,158,monkey,monkey,,,6,1,jaguar,jaguar,13,4,0.776647567749023,1,1,1,,1
4306,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,3,buffalo,158,buffalo,buffalo,,,7,1,monkey,monkey,14,9,0.815639972686768,1,0,0,,1
4307,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,3,kangaroo,158,kangaroo,kangaroo,,,8,1,buffalo,buffalo,15,5,0.795975089073181,1,1,1,,2
4308,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,3,koala,158,koala,koala,,,5,1,kangaroo,kangaroo,16,5,0.875015616416931,0,0,0,,2
4310,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,3,deer,158,deer,deer,,,4,1,wolf,wolf,18,8,0.827558755874634,0,0,0,,3
4311,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,3,moose,158,moose,moose,,,5,1,deer,deer,19,8,0.855449318885803,0,0,0,,3
4322,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,4,tiger,159,tiger,tiger,,,5,1,lion,lion,1,6,0.843052387237549,1,0,0,,0
4323,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,4,cheetah,159,cheetah,cheetah,,,7,1,tiger,tiger,2,1,0.845891714096069,1,0,0,,0
4324,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,4,giraffe,159,giraffe,giraffe,,,7,1,cheetah,cheetah,3,14,0.847450256347656,1,0,0,,0
4325,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,4,elephant,159,elephant,elephant,,,8,1,giraffe,giraffe,4,9,0.850128412246704,1,0,0,,0
4326,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,4,rhino,159,rhino,rhino,,,5,1,elephant,elephant,5,9,0.836432576179504,0,0,0,,0
4327,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,4,zebra,159,zebra,zebra,,,5,1,rhino,rhino,6,9,0.853048980236054,0,0,0,,0
4328,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,4,hyena,159,hyena,hyena,,,5,1,zebra,zebra,7,9,0.840696036815643,0,0,0,,0
4329,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,4,leopard,159,leopard,leopard,,,7,1,hyena,hyena,8,1,0.856595396995544,1,0,0,,0
4330,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,4,jackal,159,jackal,jackal,,,6,1,leopard,leopard,9,9,0.808440983295441,1,0,0,,0
4331,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,4,buffalo,159,buffalo,buffalo,,,7,1,jackal,jackal,10,9,0.769455671310425,0,1,0,,0
4332,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,4,impala,159,impala,impala,,,6,1,buffalo,buffalo,11,5,0.779909551143646,1,1,1,,1
4333,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,4,monkey,159,monkey,monkey,,,6,1,impala,impala,12,4,0.775973498821259,1,1,1,,2
4334,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,4,meerkat,159,meerkat,meerkat,,,7,1,monkey,monkey,13,9,0.822781443595886,1,0,0,,2
4335,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,4,warthog,159,warthog,warthog,,,7,1,meerkat,meerkat,14,13,0.791668176651001,1,1,1,,3
4336,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,4,aardvark,159,aardvark,aardvark,,,8,1,warthog,warthog,15,3,0.814221978187561,1,0,0,,3
4337,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,4,ostrich,159,ostrich,ostrich,,,7,1,aardvark,aardvark,16,10,0.805906534194946,1,0,0,,3
4338,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,4,elephant seal,159,elephant seal,elephant seal,,,13,2,ostrich,ostrich,17,9,0.788589477539063,1,1,1,,4
4339,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,4,sea lion,159,sea lion,sea lion,,,8,2,elephant seal,elephant seal,18,12,0.82489538192749,1,0,0,,4
4340,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,4,whale,159,whale,whale,,,5,1,sea lion,sea lion,19,12,0.824489951133728,0,0,0,,4
4352,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,5,lion,160,lion,lion,,,4,1,elephant,elephant,1,1,0.824311256408691,1,0,0,,0
4353,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,5,tiger,160,tiger,tiger,,,5,1,lion,lion,2,6,0.843052387237549,1,0,0,,0
4354,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,5,giraffe,160,giraffe,giraffe,,,7,1,tiger,tiger,3,14,0.825079739093781,1,0,0,,0
4355,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,5,rhino,160,rhino,rhino,,,5,1,giraffe,giraffe,4,9,0.820560693740845,1,0,0,,0
4356,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,5,cheetah,160,cheetah,cheetah,,,7,1,rhino,rhino,5,1,0.800948977470398,1,0,0,,0
4357,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,5,zebra,160,zebra,zebra,,,5,1,cheetah,cheetah,6,9,0.820722460746765,1,0,0,,0
4358,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,5,gazelle,160,gazelle,gazelle,,,7,1,zebra,zebra,7,9,0.825809121131897,0,0,0,,0
4359,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,5,hippo,160,hippo,hippo,,,5,1,gazelle,gazelle,8,9,0.827364206314087,0,0,0,,0
4360,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,5,antelope,160,antelope,antelope,,,8,1,hippo,hippo,9,15,0.804542779922485,1,0,0,,0
4361,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,5,wildebeest,160,wildebeest,wildebeest,,,10,1,antelope,antelope,10,9,0.846539437770844,1,0,0,,0
4362,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,5,buffalo,160,buffalo,buffalo,,,7,1,wildebeest,wildebeest,11,9,0.783533930778503,0,1,0,,0
4363,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,5,kudu,160,kudu,kudu,,,4,1,buffalo,buffalo,12,9,0.797523140907288,0,1,0,,0
4364,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,5,hyena,160,hyena,hyena,,,5,1,kudu,kudu,13,9,0.839988827705383,0,0,0,,0
4365,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,5,leopard,160,leopard,leopard,,,7,1,hyena,hyena,14,1,0.856595396995544,1,0,0,,0
4366,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,5,monkey,160,monkey,monkey,,,6,1,leopard,leopard,15,4,0.814814329147339,1,0,0,,0
4367,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,5,baboon,160,baboon,baboon,,,6,1,monkey,monkey,16,4,0.88852322101593,0,0,0,,0
4368,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,5,chimpanzee,160,chimpanzee,chimpanzee,,,10,1,baboon,baboon,17,4,0.845764219760895,0,0,0,,0
4369,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,5,gorilla,160,gorilla,gorilla,,,7,1,chimpanzee,chimpanzee,18,4,0.84937983751297,0,0,0,,0
4370,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.9,5,crocodile,160,crocodile,crocodile,,,9,1,gorilla,gorilla,19,7,0.860704064369202,1,0,0,,0
4380,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,1,lion,161,lion,lion,,,4,1,tiger,tiger,1,1,0.843052387237549,1,0,0,,0
4381,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,1,cheetah,161,cheetah,cheetah,,,7,1,lion,lion,2,1,0.835431933403015,0,0,0,,0
4382,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,1,leopard,161,leopard,leopard,,,7,1,cheetah,cheetah,3,1,0.850775182247162,0,0,0,,0
4383,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,1,jaguar,161,jaguar,jaguar,,,6,1,leopard,leopard,4,8,0.868837416172028,1,0,0,,0
4384,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,1,cougar,161,cougar,cougar,,,6,1,jaguar,jaguar,5,1,0.838678061962128,1,0,0,,0
4385,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,1,panther,161,panther,panther,,,7,1,cougar,cougar,6,1,0.866563260555267,0,0,0,,0
4386,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,1,bear,161,bear,bear,,,4,1,panther,panther,7,6,0.824979901313782,1,0,0,,0
4387,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,1,wolf,161,wolf,wolf,,,4,1,bear,bear,8,8,0.842374444007874,1,0,0,,0
4388,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,1,fox,161,fox,fox,,,3,1,wolf,wolf,9,8,0.808803200721741,0,0,0,,0
4389,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,1,dog,161,dog,dog,,,3,1,fox,fox,10,3,0.801566243171692,1,0,0,,0
4390,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,1,cat,161,cat,cat,,,3,1,dog,dog,11,1,0.822752118110657,1,0,0,,0
4391,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,1,rabbit,161,rabbit,rabbit,,,6,1,cat,cat,12,15,0.829519271850586,1,0,0,,0
4392,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,1,hamster,161,hamster,hamster,,,7,1,rabbit,rabbit,13,2,0.836365938186646,1,0,0,,0
4393,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,1,gerbil,161,gerbil,gerbil,,,6,1,hamster,hamster,14,14,0.871906518936157,1,0,0,,0
4394,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,1,guinea pig,161,guinea pig,guinea pig,,,10,2,gerbil,gerbil,15,2,0.84080708026886,1,0,0,,0
4395,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,1,rat,161,rat,rat,,,3,1,guinea pig,guinea pig,16,2,0.836369037628174,0,0,0,,0
4396,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,1,mouse,161,mouse,mouse,,,5,1,rat,rat,17,2,0.852002501487732,0,0,0,,0
4397,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,1,horse,161,horse,horse,,,5,1,mouse,mouse,18,3,0.809156179428101,1,0,0,,0
4398,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,1,zebra,161,zebra,zebra,,,5,1,horse,horse,19,9,0.842570543289185,1,0,0,,0
4410,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,2,tiger,162,tiger,tiger,,,5,1,lion,lion,1,6,0.843052387237549,1,0,0,,0
4411,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,2,cheetah,162,cheetah,cheetah,,,7,1,tiger,tiger,2,1,0.845891714096069,1,0,0,,0
4412,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,2,leopard,162,leopard,leopard,,,7,1,cheetah,cheetah,3,1,0.850775182247162,0,0,0,,0
4413,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,2,cougar,162,cougar,cougar,,,6,1,leopard,leopard,4,1,0.820760726928711,0,0,0,,0
4414,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,2,jaguar,162,jaguar,jaguar,,,6,1,cougar,cougar,5,8,0.838678061962128,1,0,0,,0
4415,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,2,panther,162,panther,panther,,,7,1,jaguar,jaguar,6,1,0.879996001720429,1,0,0,,0
4416,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,2,puma,162,puma,puma,,,4,1,panther,panther,7,13,0.821168720722199,1,0,0,,0
4417,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,2,bobcat,162,bobcat,bobcat,,,6,1,puma,puma,8,1,0.7923903465271,1,1,1,,1
4418,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,2,lynx,162,lynx,lynx,,,4,1,bobcat,bobcat,9,1,0.864328742027283,0,0,0,,1
4419,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,2,caracal,162,caracal,caracal,,,7,1,lynx,lynx,10,9,0.813433349132538,1,0,0,,1
4420,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,2,serval,162,serval,serval,,,6,1,caracal,caracal,11,13,0.813302218914032,1,0,0,,1
4421,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,2,ocelot,162,ocelot,ocelot,,,6,1,serval,serval,12,9,0.816947162151337,1,0,0,,1
4422,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,2,jaguarundi,162,jaguarundi,jaguarundi,,,10,1,ocelot,ocelot,13,8,0.825719833374023,1,0,0,,1
4423,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,2,oncilla,162,oncilla,oncilla,,,7,1,jaguarundi,jaguarundi,14,13,0.772874712944031,1,1,1,,2
4424,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,2,hermelin,162,hermelin,hermelin,,,8,1,oncilla,oncilla,15,13,0.769535422325134,0,1,0,,2
4425,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,2,gért,162,gért,gért,1.0,,4,1,hermelin,hermelin,16,14,0.764920353889465,1,1,1,,3
4426,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,2,asiatic cheetah,162,asiatic cheetah,asiatic cheetah,,,15,2,gért,gért,17,1,0.726261973381043,1,1,1,,4
4427,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,2,canid,162,canid,canid,,,5,1,asiatic cheetah,asiatic cheetah,18,3,0.783787727355957,1,1,1,,5
4428,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,2,felid,162,felid,felid,,,5,1,canid,canid,19,1,0.860340058803558,1,0,0,,5
4430,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,3,camel,163,camel,camel,,,5,1,elephant,elephant,1,9,0.848942160606384,0,0,0,,0
4431,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,3,tiger,163,tiger,tiger,,,5,1,camel,camel,2,6,0.815791964530945,1,0,0,,0
4432,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,3,giraffe,163,giraffe,giraffe,,,7,1,tiger,tiger,3,14,0.825079739093781,1,0,0,,0
4433,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,3,lion,163,lion,lion,,,4,1,giraffe,giraffe,4,1,0.825509548187256,1,0,0,,0
4434,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,3,gorilla,163,gorilla,gorilla,,,7,1,lion,lion,5,4,0.809733390808106,1,0,0,,0
4435,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,3,cheetah,163,cheetah,cheetah,,,7,1,gorilla,gorilla,6,1,0.825413942337036,1,0,0,,0
4436,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,3,zebra,163,zebra,zebra,,,5,1,cheetah,cheetah,7,9,0.820722460746765,1,0,0,,0
4437,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,3,hippo,163,hippo,hippo,,,5,1,zebra,zebra,8,9,0.817909002304077,0,0,0,,0
4438,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,3,rhinoceros,163,rhinoceros,rhinoceros,,,10,1,hippo,hippo,9,9,0.83159077167511,0,0,0,,0
4439,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,3,leopard,163,leopard,leopard,,,7,1,rhinoceros,rhinoceros,10,1,0.831972360610962,1,0,0,,0
4440,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,3,bear,163,bear,bear,,,4,1,leopard,leopard,11,6,0.837800621986389,1,0,0,,0
4441,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,3,bison,163,bison,bison,,,5,1,bear,bear,12,9,0.82301253080368,1,0,0,,0
4442,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,3,buffalo,163,buffalo,buffalo,,,7,1,bison,bison,13,9,0.878424406051636,0,0,0,,0
4443,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,3,wolforneyox,163,wolforneyox,ox,,,11,1,buffalo,buffalo,14,8,0.772628247737885,1,1,1,,1
4444,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,3,kangaroo,163,kangaroo,kangaroo,,,8,1,wolforneyox,ox,15,5,0.769202709197998,1,1,1,,2
4445,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,3,zorilla,163,zorilla,zorilla,,,7,1,kangaroo,kangaroo,16,13,0.743525385856628,1,1,1,,3
4446,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,3,moose,163,moose,moose,,,5,1,zorilla,zorilla,17,8,0.753320872783661,1,1,1,,4
4447,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,3,elk,163,elk,elk,,,3,1,moose,moose,18,8,0.877572596073151,0,0,0,,4
4448,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,3,antelope,163,antelope,antelope,,,8,1,elk,elk,19,15,0.842665314674377,1,0,0,,4
4457,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,4,lion,164,lion,lion,,,4,1,elephant,elephant,1,1,0.824311256408691,1,0,0,,0
4458,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,4,tiger,164,tiger,tiger,,,5,1,lion,lion,2,6,0.843052387237549,1,0,0,,0
4459,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,4,giraffe,164,giraffe,giraffe,,,7,1,tiger,tiger,3,14,0.825079739093781,1,0,0,,0
4460,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,4,cheetah,164,cheetah,cheetah,,,7,1,giraffe,giraffe,4,1,0.847450256347656,1,0,0,,0
4461,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,4,rhinoceros,164,rhinoceros,rhinoceros,,,10,1,cheetah,cheetah,5,9,0.810217440128326,1,0,0,,0
4462,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,4,zebra,164,zebra,zebra,,,5,1,rhinoceros,rhinoceros,6,9,0.827096879482269,0,0,0,,0
4463,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,4,gorilla,164,gorilla,gorilla,,,7,1,zebra,zebra,7,4,0.844630300998688,1,0,0,,0
4464,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,4,chimpanzee,164,chimpanzee,chimpanzee,,,10,1,gorilla,gorilla,8,4,0.84937983751297,0,0,0,,0
4465,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,4,orangutan,164,orangutan,orangutan,,,9,1,chimpanzee,chimpanzee,9,9,0.887570559978485,1,0,0,,0
4466,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,4,monkey,164,monkey,monkey,,,6,1,orangutan,orangutan,10,4,0.866105794906616,1,0,0,,0
4467,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,4,leopard,164,leopard,leopard,,,7,1,monkey,monkey,11,1,0.814814329147339,1,0,0,,0
4468,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,4,jaguar,164,jaguar,jaguar,,,6,1,leopard,leopard,12,8,0.868837416172028,1,0,0,,0
4469,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,4,bear,164,bear,bear,,,4,1,jaguar,jaguar,13,6,0.803424596786499,1,0,0,,0
4470,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,4,panda,164,panda,panda,,,5,1,bear,bear,14,6,0.851044833660126,0,0,0,,0
4471,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,4,wolverine,164,wolverine,wolverine,,,9,1,panda,panda,15,8,0.79477322101593,1,1,1,,1
4472,1,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,4,hyena,164,hyena,hyena,,,5,1,wolverine,wolverine,16,9,0.799580454826355,1,1,1,,2
