,pid,task,starttime,endtime,original_response_Dutch,original_response,original_response_cleaned,response,invalid,response_len,response_num_words,order,RT
4594,2746,1,1612617823661,1612617825400,eend,duck,duck,duck,0.0,4,1,15,1.739
4595,2746,1,1612617825400,1612617827488,leguaan,iguana,iguana,iguana,0.0,6,1,16,2.088
4596,2746,1,1612617827488,1612617832929,stokstaardje,meerkat,meerkat,meerkat,0.0,7,1,17,5.441
4597,2746,1,1612617832929,1612617834205,koala,koala,koala,koala,0.0,5,1,18,1.276
4598,2746,1,1612617834205,1612617836656,panda,panda,panda,panda,0.0,5,1,19,2.451
4682,2747,1,1612621174547,1612621180183,giraffe ,giraffe,giraffe,giraffe,0.0,7,1,1,5.636
4684,2747,1,1612621181848,1612621184138,aap,monkey,monkey,monkey,0.0,6,1,2,2.29
4685,2747,1,1612621184138,1612621185503,panda,panda,panda,panda,0.0,5,1,3,1.365
4686,2747,1,1612621185503,1612621187411,ezel,donkey,donkey,donkey,0.0,6,1,4,1.908
4687,2747,1,1612621187411,1612621189812,duif,pigeon,pigeon,pigeon,0.0,6,1,5,2.401
4688,2747,1,1612621189812,1612621193864,papegaai,parrot,parrot,parrot,0.0,6,1,6,4.052
4689,2747,1,1612621193864,1612621199733,wolf,Wolf,Wolf,wolf,0.0,4,1,7,5.869
4690,2747,1,1612621199733,1612621201865,hond,dog,dog,dog,0.0,3,1,8,2.132
4691,2747,1,1612621201865,1612621204375,kat,cat,cat,cat,0.0,3,1,9,2.51
4692,2747,1,1612621204375,1612621206170,leeuw,lion,lion,lion,0.0,4,1,10,1.795
4693,2747,1,1612621206170,1612621207961,tijger,Tiger,Tiger,tiger,0.0,5,1,11,1.791
4694,2747,1,1612621207961,1612621212222,hyena,hyena,hyena,hyena,0.0,5,1,12,4.261
4695,2747,1,1612621212222,1612621215674,ijsbeer,polar bear,polar bear,polar bear,0.0,10,2,13,3.452
4696,2747,1,1612621215674,1612621217510,beer,bear,bear,bear,0.0,4,1,14,1.836
4697,2747,1,1612621217510,1612621220108,gorilla,gorilla,gorilla,gorilla,0.0,7,1,15,2.598
4698,2747,1,1612621220108,1612621222040,kikker,frog,frog,frog,0.0,4,1,16,1.932
4699,2747,1,1612621222040,1612621222989,eend,duck,duck,duck,0.0,4,1,17,0.949
4700,2747,1,1612621222989,1612621224907,vis,fish,fish,fish,0.0,4,1,18,1.918
4701,2747,1,1612621224907,1612621232714,haai,shark,shark,shark,0.0,5,1,19,7.807
4748,2748,1,1612625351268,1612625353104,hond,dog,dog,dog,0.0,3,1,1,1.836
4749,2748,1,1612625353104,1612625354715,slang,snake,snake,snake,0.0,5,1,2,1.611
4750,2748,1,1612625354715,1612625357713,giraffe,giraffe,giraffe,giraffe,0.0,7,1,3,2.998
4751,2748,1,1612625357713,1612625359598,olifant,elephant,elephant,elephant,0.0,8,1,4,1.885
4752,2748,1,1612625359598,1612625364133,ijsbeer,polar bear,polar bear,polar bear,0.0,10,2,5,4.535
4753,2748,1,1612625364133,1612625365058,beer,bear,bear,bear,0.0,4,1,6,0.925
4754,2748,1,1612625365058,1612625370301,chimpansee,chimpanzee,chimpanzee,chimpanzee,0.0,10,1,7,5.243
4755,2748,1,1612625370301,1612625371808,gorilla,gorilla,gorilla,gorilla,0.0,7,1,8,1.507
4756,2748,1,1612625371808,1612625374819,gazelle,gazelle,gazelle,gazelle,0.0,7,1,9,3.011
4757,2748,1,1612625374819,1612625378562,neushoorn,Rhino,Rhino,rhino,0.0,5,1,10,3.743
4758,2748,1,1612625378562,1612625379803,leeuw,lion,lion,lion,0.0,4,1,11,1.241
4759,2748,1,1612625379803,1612625383913,tijger,Tiger,Tiger,tiger,0.0,5,1,12,4.11
4760,2748,1,1612625383913,1612625385358,lynx,lynx,lynx,lynx,0.0,4,1,13,1.445
4761,2748,1,1612625385358,1612625389127,kever,beetle,beetle,beetle,0.0,6,1,14,3.769
4762,2748,1,1612625389127,1612625391437,sprinkhaan,grasshopper,grasshopper,grasshopper,0.0,11,1,15,2.31
4763,2748,1,1612625391437,1612625394366,spin,spider,spider,spider,0.0,6,1,16,2.929
4764,2748,1,1612625394366,1612625396655,vlieg,fly,fly,fly,0.0,3,1,17,2.289
4765,2748,1,1612625396655,1612625399063,luis,louse,louse,louse,0.0,5,1,18,2.408
4766,2748,1,1612625399063,1612625402696,leguaan,iguana,iguana,iguana,0.0,6,1,19,3.633
4816,2749,1,1612626751646,1612626753415,konijn,rabbit,rabbit,rabbit,0.0,6,1,1,1.769
4817,2749,1,1612626753415,1612626754807,olifant,elephant,elephant,elephant,0.0,8,1,2,1.392
4818,2749,1,1612626754807,1612626759239,giraffe,giraffe,giraffe,giraffe,0.0,7,1,3,4.432
4819,2749,1,1612626759239,1612626760674,dolfijn,dolphin,dolphin,dolphin,0.0,7,1,4,1.435
4820,2749,1,1612626760674,1612626761800,kat,cat,cat,cat,0.0,3,1,5,1.126
4821,2749,1,1612626761800,1612626762696,hond,dog,dog,dog,0.0,3,1,6,0.896
4822,2749,1,1612626762696,1612626763522,rat,rat,rat,rat,0.0,3,1,7,0.826
4823,2749,1,1612626763522,1612626764724,muis,mouse,mouse,mouse,0.0,5,1,8,1.202
4824,2749,1,1612626764724,1612626765877,cavia,guinea pig,guinea pig,guinea pig,0.0,10,2,9,1.153
4825,2749,1,1612626765877,1612626768825,panter,panther,panther,panther,0.0,7,1,10,2.948
4826,2749,1,1612626768825,1612626769978,gorilla,gorilla,gorilla,gorilla,0.0,7,1,11,1.153
4827,2749,1,1612626769978,1612626771405,leeuw,lion,lion,lion,0.0,4,1,12,1.427
4828,2749,1,1612626771405,1612626773453,worm,worm,worm,worm,0.0,4,1,13,2.048
4829,2749,1,1612626773453,1612626775120,vogel,bird,bird,bird,0.0,4,1,14,1.667
4830,2749,1,1612626775120,1612626779191,walvis,whale,whale,whale,0.0,5,1,15,4.071
4831,2749,1,1612626779191,1612626780147,vis,fish,fish,fish,0.0,4,1,16,0.956
4832,2749,1,1612626780147,1612626782419,aap,monkey,monkey,monkey,0.0,6,1,17,2.272
4833,2749,1,1612626782419,1612626788868,wolf,Wolf,Wolf,wolf,0.0,4,1,18,6.449
4834,2749,1,1612626788868,1612626802361,stokstaartje,meerkat,meerkat,meerkat,0.0,7,1,19,13.493
4879,2750,1,1612631428743,1612631430564,wesp,wasp,wasp,wasp,0.0,4,1,1,1.821
4880,2750,1,1612631430564,1612631431664,paard,horse,horse,horse,0.0,5,1,2,1.1
4881,2750,1,1612631431664,1612631433396,ezel,donkey,donkey,donkey,0.0,6,1,3,1.732
4882,2750,1,1612631433396,1612631436218,walrus,walrus,walrus,walrus,0.0,6,1,4,2.822
4883,2750,1,1612631436218,1612631437537,walvis,whale,whale,whale,0.0,5,1,5,1.319
4884,2750,1,1612631437537,1612631439672,vinvis,fin whale,fin whale,blue whale,0.0,9,2,6,2.135
4885,2750,1,1612631439672,1612631441775,leeuw,lion,lion,lion,0.0,4,1,7,2.103
4886,2750,1,1612631441775,1612631442931,cheeta,cheetah,cheetah,cheetah,0.0,7,1,8,1.156
4887,2750,1,1612631442931,1612631444382,panter,panther,panther,panther,0.0,7,1,9,1.451
4888,2750,1,1612631444382,1612631446946,tijger,Tiger,Tiger,tiger,0.0,5,1,10,2.564
4890,2750,1,1612631448128,1612631451461,everzwijn,wild boar,wild boar,wild boar,0.0,9,2,11,3.333
4891,2750,1,1612631451461,1612631455949,stokstaartje,meerkat,meerkat,meerkat,0.0,7,1,12,4.488
4892,2750,1,1612631455949,1612631457648,hyena,hyena,hyena,hyena,0.0,5,1,13,1.699
4893,2750,1,1612631457648,1612631461392,mier,ant,ant,ant,0.0,3,1,14,3.744
4894,2750,1,1612631461392,1612631463768,vlinder,butterfly,butterfly,butterfly,0.0,9,1,15,2.376
4895,2750,1,1612631463768,1612631469455,duizendpoot,centipede,centipede,centipede,0.0,9,1,16,5.687
4896,2750,1,1612631469455,1612631472437,vlieg,fly,fly,fly,0.0,3,1,17,2.982
4897,2750,1,1612631472437,1612631474049,mot,moth,moth,moth,0.0,4,1,18,1.612
4898,2750,1,1612631474049,1612631476008,hond,dog,dog,dog,0.0,3,1,19,1.959
4967,2751,1,1612649382522,1612649385072,slak,snail,snail,snail,0.0,5,1,1,2.55
4968,2751,1,1612649385072,1612649387419,olifant,elephant,elephant,elephant,0.0,8,1,2,2.347
4969,2751,1,1612649387419,1612649389045,giraffe,giraffe,giraffe,giraffe,0.0,7,1,3,1.626
4970,2751,1,1612649389045,1612649391349,neushoorn,Rhino,Rhino,rhino,0.0,5,1,4,2.304
4971,2751,1,1612649391349,1612649392197,aap,monkey,monkey,monkey,0.0,6,1,5,0.848
4972,2751,1,1612649392197,1612649394585,kat,cat,cat,cat,0.0,3,1,6,2.388
4973,2751,1,1612649394585,1612649395398,hond,dog,dog,dog,0.0,3,1,7,0.813
4974,2751,1,1612649395398,1612649399731,lieveheersbeestje,ladybird,ladybird,ladybird,0.0,8,1,8,4.333
4975,2751,1,1612649399731,1612649402290,flamingo,flamingo,flamingo,flamingo,0.0,8,1,9,2.559
4976,2751,1,1612649402290,1612649403228,duif,pigeon,pigeon,pigeon,0.0,6,1,10,0.938
4977,2751,1,1612649403228,1612649406146,koolmeesje,great tit,great tit,great tit,0.0,9,2,11,2.918
4978,2751,1,1612649406146,1612649412868,krokodil,crocodile,crocodile,crocodile,0.0,9,1,12,6.722
4979,2751,1,1612649412868,1612649415784,kever,beetle,beetle,beetle,0.0,6,1,13,2.916
4980,2751,1,1612649415784,1612649418777,papagaai,parrot,parrot,parrot,0.0,6,1,14,2.993
4981,2751,1,1612649418777,1612649424244,cavia,guinea pig,guinea pig,guinea pig,0.0,10,2,15,5.467
4982,2751,1,1612649424244,1612649425725,hamster,hamster,hamster,hamster,0.0,7,1,16,1.481
4983,2751,1,1612649425725,1612649429170,schildpad,turtle,turtle,turtle,0.0,6,1,17,3.445
4984,2751,1,1612649429170,1612649434335,chinchilla,chinchilla,chinchilla,chinchilla,0.0,10,1,18,5.165
4985,2751,1,1612649434335,1612649438545,koala,koala,koala,koala,0.0,5,1,19,4.21
5030,2753,1,1612696156651,1612696158359,konijn,rabbit,rabbit,rabbit,0.0,6,1,1,1.708
5031,2753,1,1612696158359,1612696161674,hamster,hamster,hamster,hamster,0.0,7,1,2,3.315
5032,2753,1,1612696161674,1612696162494,hond,dog,dog,dog,0.0,3,1,3,0.82
5033,2753,1,1612696162494,1612696163367,kat,cat,cat,cat,0.0,3,1,4,0.873
5034,2753,1,1612696163367,1612696165911,leeuw,lion,lion,lion,0.0,4,1,5,2.544
5035,2753,1,1612696165911,1612696167651,tijger,Tiger,Tiger,tiger,0.0,5,1,6,1.74
5036,2753,1,1612696167651,1612696170913,kikker,frog,frog,frog,0.0,4,1,7,3.262
5037,2753,1,1612696170913,1612696176682,eend,duck,duck,duck,0.0,4,1,8,5.769
5038,2753,1,1612696176682,1612696180388,vogel,bird,bird,bird,0.0,4,1,9,3.706
5039,2753,1,1612696180388,1612696183298,cavia,guinea pig,guinea pig,guinea pig,0.0,10,2,10,2.91
5040,2753,1,1612696183298,1612696192299,giraf ,giraffe,giraffe,giraffe,0.0,7,1,11,9.001
5041,2753,1,1612696192299,1612696197112,neushoorn,Rhino,Rhino,rhino,0.0,5,1,12,4.813
5042,2753,1,1612696197112,1612696202034,nijlpaard,hippopotamus,hippopotamus,hippopotamus,0.0,12,1,13,4.922
5043,2753,1,1612696202034,1612696206057,zeepaardje,sea ​​Horse,sea Horse,sea horse,0.0,9,2,14,4.023
5044,2753,1,1612696206057,1612696208525,dolfijn,dolphin,dolphin,dolphin,0.0,7,1,15,2.468
5045,2753,1,1612696208525,1612696210346,haai,shark,shark,shark,0.0,5,1,16,1.821
5046,2753,1,1612696210346,1612696212500,vis,fish,fish,fish,0.0,4,1,17,2.154
5047,2753,1,1612696212500,1612696232531,zebra ,zebra,zebra,zebra,0.0,5,1,18,20.031
5048,2753,1,1612696232531,1612696244945,kraai,crow,crow,crow,0.0,4,1,19,12.414
5069,2754,1,1612700573538,1612700574725,kat,cat,cat,cat,0.0,3,1,1,1.187
5071,2754,1,1612700575484,1612700577044,hond,dog,dog,dog,0.0,3,1,2,1.56
5072,2754,1,1612700577044,1612700586425,olifant,elephant,elephant,elephant,0.0,8,1,3,9.381
5073,2754,1,1612700586425,1612700587887,leeuw,lion,lion,lion,0.0,4,1,4,1.462
5074,2754,1,1612700587887,1612700589098,tijger,Tiger,Tiger,tiger,0.0,5,1,5,1.211
5075,2754,1,1612700589098,1612700593262,eekhoorn,squirrel,squirrel,squirrel,0.0,8,1,6,4.164
5076,2754,1,1612700593262,1612700595461,roodborstje,robin,robin,robin,0.0,5,1,7,2.199
5077,2754,1,1612700595461,1612700598216,mus,sparrow,sparrow,sparrow,0.0,7,1,8,2.755
5078,2754,1,1612700598216,1612700600974,koolmeesje,great tit,great tit,great tit,0.0,9,2,9,2.758
5079,2754,1,1612700600974,1612700608040,pimpelmeesje,blue tit,blue tit,blue tit,0.0,8,2,10,7.066
5080,2754,1,1612700608040,1612700609675,merel,blackbird,blackbird,blackbird,0.0,9,1,11,1.635
5081,2754,1,1612700609675,1612700617365,walvis,whale,whale,whale,0.0,5,1,12,7.69
5082,2754,1,1612700617365,1612700621451,haai,shark,shark,shark,0.0,5,1,13,4.086
5083,2754,1,1612700621451,1612700630991,zeepaardje,sea ​​Horse,sea Horse,sea horse,0.0,9,2,14,9.54
5085,2754,1,1612700631734,1612700634427,paard,horse,horse,horse,0.0,5,1,15,2.693
5086,2754,1,1612700634427,1612700650824,worm,worm,worm,worm,0.0,4,1,16,16.397
5087,2754,1,1612700650824,1612700654267,rups,caterpillar,caterpillar,caterpillar,0.0,11,1,17,3.443
5088,2754,1,1612700654267,1612700656093,vlinder,butterfly,butterfly,butterfly,0.0,9,1,18,1.826
5089,2754,1,1612700656093,1612700664404,arend,Eagle,Eagle,eagle,0.0,5,1,19,8.311
5132,2755,1,1612701870206,1612701888911,vogels,birds,birds,bird,0.0,5,1,5,18.705
5133,2755,1,1612701888911,1612701892301,honden,dogs,dogs,dog,0.0,4,1,6,3.39
5134,2755,1,1612701892301,1612701894820,katten ,cats,cats,cat,0.0,4,1,7,2.519
5136,2755,1,1612701898012,1612701900739,vissen ,fishing,fishing,fish,0.0,7,1,9,2.727
5167,2757,1,1612728632835,1612728634567,hond,dog,dog,dog,0.0,3,1,1,1.732
5168,2757,1,1612728634567,1612728637648,cavia,guinea pig,guinea pig,guinea pig,0.0,10,2,2,3.081
5169,2757,1,1612728637648,1612728638982,panda,panda,panda,panda,0.0,5,1,3,1.334
5170,2757,1,1612728638982,1612728644448,tijger,Tiger,Tiger,tiger,0.0,5,1,4,5.466
5171,2757,1,1612728644448,1612728645982,koala,koala,koala,koala,0.0,5,1,5,1.534
5172,2757,1,1612728645982,1612728649315,kangoeroe,kangaroo,kangaroo,kangaroo,0.0,8,1,6,3.333
5173,2757,1,1612728649315,1612728655818,konijn,rabbit,rabbit,rabbit,0.0,6,1,7,6.503
5174,2757,1,1612728655818,1612728657934,rat,rat,rat,rat,0.0,3,1,8,2.116
5175,2757,1,1612728657934,1612728659002,muis,mouse,mouse,mouse,0.0,5,1,9,1.068
5176,2757,1,1612728659002,1612728675169,giraffe,giraffe,giraffe,giraffe,0.0,7,1,10,16.167
5177,2757,1,1612728675169,1612728676919,leeuw,lion,lion,lion,0.0,4,1,11,1.75
5178,2757,1,1612728676919,1612728679603,pinguin,penguin,penguin,penguin,0.0,7,1,12,2.684
5179,2757,1,1612728679603,1612728683286,ijsbeer,polar bear,polar bear,polar bear,0.0,10,2,13,3.683
5180,2757,1,1612728683286,1612728687769,walrus,walrus,walrus,walrus,0.0,6,1,14,4.483
5181,2757,1,1612728687769,1612728690869,zeeleeuw,sea ​​lion,sea lion,sea lion,0.0,8,2,15,3.1
5182,2757,1,1612728690869,1612728693103,goudvjs,goldvjs,goldvjs,goldfish,0.0,8,1,16,2.234
5183,2757,1,1612728693103,1612728695236,vis,fish,fish,fish,0.0,4,1,17,2.133
5184,2757,1,1612728695236,1612728702653,dolfijn,dolphin,dolphin,dolphin,0.0,7,1,18,7.417
5185,2757,1,1612728702653,1612728706086,walvis,whale,whale,whale,0.0,5,1,19,3.433
5239,2758,1,1612763452528,1612763462551,honden,dogs,dogs,dog,0.0,3,1,1,10.023
5240,2758,1,1612763462551,1612763464550,katten,cats,cats,cat,0.0,3,1,2,1.999
5241,2758,1,1612763464550,1612763466970,spin,spider,spider,spider,0.0,6,1,3,2.42
5242,2758,1,1612763466970,1612763475379,muis,mouse,mouse,mouse,0.0,5,1,4,8.409
5243,2758,1,1612763475379,1612763476342,rat,rat,rat,rat,0.0,3,1,5,0.963
5244,2758,1,1612763476342,1612763478811,giraf,giraffe,giraffe,giraffe,0.0,7,1,6,2.469
5245,2758,1,1612763478811,1612763482951,krokodil,crocodile,crocodile,crocodile,0.0,9,1,7,4.14
5246,2758,1,1612763482951,1612763484460,vogel,bird,bird,bird,0.0,4,1,8,1.509
5247,2758,1,1612763484460,1612763498514,vis,fish,fish,fish,0.0,4,1,9,14.054
5248,2758,1,1612763498514,1612763500672,varken,pig,pig,pig,0.0,3,1,10,2.158
5249,2758,1,1612763500672,1612763501738,koe,cow,cow,cow,0.0,3,1,11,1.066
5250,2758,1,1612763501738,1612763504919,geit,goat,goat,goat,0.0,4,1,12,3.181
5251,2758,1,1612763504919,1612763506129,schaap,sheep,sheep,sheep,0.0,5,1,13,1.21
5252,2758,1,1612763506129,1612763511245,ezel paard,donkey horse,donkey horse,donkey,0.0,12,2,14,5.116
5253,2758,1,1612763511245,1612763512718,stier,bull,bull,bull,0.0,4,1,15,1.473
5254,2758,1,1612763512718,1612763516968,krab,crab,crab,crab,0.0,4,1,16,4.25
5255,2758,1,1612763516968,1612763528095,papagai,parrot,parrot,parrot,0.0,6,1,17,11.127
5256,2758,1,1612763528095,1612763530648,cheeta,cheetah,cheetah,cheetah,0.0,7,1,18,2.553
5257,2758,1,1612763530648,1612763532455,leopard,leopard,leopard,leopard,0.0,7,1,19,1.807
5292,2759,1,1612770018618,1612770020237,hond,dog,dog,dog,0.0,3,1,1,1.619
5293,2759,1,1612770020237,1612770021779,konijn,rabbit,rabbit,rabbit,0.0,6,1,2,1.542
5294,2759,1,1612770021779,1612770022678,rat,rat,rat,rat,0.0,3,1,3,0.899
5295,2759,1,1612770022678,1612770024724,muis,mouse,mouse,mouse,0.0,5,1,4,2.046
5296,2759,1,1612770024724,1612770026453,olifant,elephant,elephant,elephant,0.0,8,1,5,1.729
5297,2759,1,1612770026453,1612770029961,giraffe,giraffe,giraffe,giraffe,0.0,7,1,6,3.508
5298,2759,1,1612770029961,1612770031389,leeuw,lion,lion,lion,0.0,4,1,7,1.428
5299,2759,1,1612770031389,1612770035323,tijger,Tiger,Tiger,tiger,0.0,5,1,8,3.934
5300,2759,1,1612770035323,1612770040304,ooievaar,stork,stork,stork,0.0,5,1,9,4.981
5301,2759,1,1612770040304,1612770043604,kanarie,canary,canary,canary,0.0,6,1,10,3.3
5302,2759,1,1612770043604,1612770047250,vogel,bird,bird,bird,0.0,4,1,11,3.646
5303,2759,1,1612770047250,1612770053059,luipaard,leopard,leopard,leopard,0.0,7,1,12,5.809
5304,2759,1,1612770053059,1612770056363,panter,panther,panther,panther,0.0,7,1,13,3.304
5305,2759,1,1612770056363,1612770065056,kip,chicken,chicken,chicken,0.0,7,1,14,8.693
5306,2759,1,1612770065056,1612770067137,paard,horse,horse,horse,0.0,5,1,15,2.081
5307,2759,1,1612770067137,1612770069702,geit,goat,goat,goat,0.0,4,1,16,2.565
5308,2759,1,1612770069702,1612770071590,schaap,sheep,sheep,sheep,0.0,5,1,17,1.888
5309,2759,1,1612770071590,1612770072619,koe,cow,cow,cow,0.0,3,1,18,1.029
5310,2759,1,1612770072619,1612770080757,vis,fish,fish,fish,0.0,4,1,19,8.138
5347,2760,1,1612779440171,1612779441269,kat,cat,cat,cat,0.0,3,1,1,1.098
5348,2760,1,1612779441269,1612779443256,olifant,elephant,elephant,elephant,0.0,8,1,2,1.987
5349,2760,1,1612779443256,1612779445167,giraffe,giraffe,giraffe,giraffe,0.0,7,1,3,1.911
5350,2760,1,1612779445167,1612779446190,muis,mouse,mouse,mouse,0.0,5,1,4,1.023
5351,2760,1,1612779446190,1612779447157,spin,spider,spider,spider,0.0,6,1,5,0.967
5352,2760,1,1612779447157,1612779449185,sprinkhaan,grasshopper,grasshopper,grasshopper,0.0,11,1,6,2.028
5353,2760,1,1612779449185,1612779455383,vlinder,butterfly,butterfly,butterfly,0.0,9,1,7,6.198
5354,2760,1,1612779455383,1612779458744,leeuw,lion,lion,lion,0.0,4,1,8,3.361
5355,2760,1,1612779458744,1612779460195,tijger,Tiger,Tiger,tiger,0.0,5,1,9,1.451
5356,2760,1,1612779460195,1612779461887,bizon,bison,bison,bison,0.0,5,1,10,1.692
5357,2760,1,1612779461887,1612779464826,poes,cat,cat,cat,0.0,3,1,11,2.939
5358,2760,1,1612779464826,1612779466680,konijn,rabbit,rabbit,rabbit,0.0,6,1,12,1.854
5359,2760,1,1612779466680,1612779468112,cavia,guinea pig,guinea pig,guinea pig,0.0,10,2,13,1.432
5360,2760,1,1612779468112,1612779474640,gerbil,gerbil,gerbil,gerbil,0.0,6,1,14,6.528
5361,2760,1,1612779474640,1612779476980,rat,rat,rat,rat,0.0,3,1,15,2.34
5362,2760,1,1612779476980,1612779483493,duif,pigeon,pigeon,pigeon,0.0,6,1,16,6.513
5363,2760,1,1612779483493,1612779485514,vogel,bird,bird,bird,0.0,4,1,17,2.021
5364,2760,1,1612779485514,1612779490109,krekel,cricket,cricket,cricket,0.0,7,1,18,4.595
5365,2760,1,1612779490109,1612779495910,fazant,pheasant,pheasant,pheasant,0.0,8,1,19,5.801
5418,2761,1,1612781954678,1612781956150,giraffe,giraffe,giraffe,giraffe,0.0,7,1,1,1.472
5419,2761,1,1612781956150,1612781957099,hond ,dog,dog,dog,0.0,3,1,2,0.949
5420,2761,1,1612781957099,1612781957722,kat,cat,cat,cat,0.0,3,1,3,0.623
5421,2761,1,1612781957722,1612781960658,nijlpaard,hippopotamus,hippopotamus,hippopotamus,0.0,12,1,4,2.936
5422,2761,1,1612781960658,1612781962804,krokodil,crocodile,crocodile,crocodile,0.0,9,1,5,2.146
5423,2761,1,1612781962804,1612781965292,vogel,bird,bird,bird,0.0,4,1,6,2.488
5424,2761,1,1612781965292,1612781965811,vis,fish,fish,fish,0.0,4,1,7,0.519
5425,2761,1,1612781965811,1612781966861,leeuw,lion,lion,lion,0.0,4,1,8,1.05
5426,2761,1,1612781966861,1612781967569,haai,shark,shark,shark,0.0,5,1,9,0.708
5427,2761,1,1612781967569,1612781969944,schildpad,turtle,turtle,turtle,0.0,6,1,10,2.375
5428,2761,1,1612781969944,1612781970888,tojger,tiger,tiger,tiger,0.0,5,1,11,0.944
5430,2761,1,1612781972010,1612781972924,panda,panda,panda,panda,0.0,5,1,12,0.914
5431,2761,1,1612781972924,1612781974298,ijsbeer,polar bear,polar bear,polar bear,0.0,10,2,13,1.374
5432,2761,1,1612781974298,1612781976372,koala,koala,koala,koala,0.0,5,1,14,2.074
5433,2761,1,1612781976372,1612781980549,chimpansee,chimpanzee,chimpanzee,chimpanzee,0.0,10,1,15,4.177
5434,2761,1,1612781980549,1612781982174,goudvis,goldfish,goldfish,goldfish,0.0,8,1,16,1.625
5435,2761,1,1612781982174,1612781983306,neusaap,proboscis monkey,proboscis monkey,proboscis monkey,0.0,16,2,17,1.132
5436,2761,1,1612781983306,1612781988042,orang-oetang,orangutan,orangutan,orangutan,0.0,9,1,18,4.736
5437,2761,1,1612781988042,1612781989304,haai,shark,shark,shark,0.0,5,1,19,1.262
5491,2762,1,1612782575840,1612782578477,gorilla,gorilla,gorilla,gorilla,0.0,7,1,1,2.637
5492,2762,1,1612782578477,1612782580261,vis,fish,fish,fish,0.0,4,1,2,1.784
5493,2762,1,1612782580261,1612782585474,schaap,sheep,sheep,sheep,0.0,5,1,3,5.213
5494,2762,1,1612782585474,1612782586850,geit,goat,goat,goat,0.0,4,1,4,1.376
5495,2762,1,1612782586850,1612782590951,konijn ,rabbit,rabbit,rabbit,0.0,6,1,5,4.101
5496,2762,1,1612782590951,1612782592802,hamster,hamster,hamster,hamster,0.0,7,1,6,1.851
5497,2762,1,1612782592802,1612782593877,rat,rat,rat,rat,0.0,3,1,7,1.075
5498,2762,1,1612782593877,1612782595298,muis,mouse,mouse,mouse,0.0,5,1,8,1.421
5499,2762,1,1612782595298,1612782599841,koe,cow,cow,cow,0.0,3,1,9,4.543
5500,2762,1,1612782599841,1612782601336,paard,horse,horse,horse,0.0,5,1,10,1.495
5501,2762,1,1612782601336,1612782604817,hond,dog,dog,dog,0.0,3,1,11,3.481
5502,2762,1,1612782604817,1612782606318,kat,cat,cat,cat,0.0,3,1,12,1.501
5503,2762,1,1612782606318,1612782609460,schildpad,turtle,turtle,turtle,0.0,6,1,13,3.142
5504,2762,1,1612782609460,1612782612104,hagedis,lizard,lizard,lizard,0.0,6,1,14,2.644
5505,2762,1,1612782612104,1612782616165,ringstaartmaki,ring-tailed lemur,ringtailed lemur,ringtailed lemur,0.0,16,2,15,4.061
5506,2762,1,1612782616165,1612782619123,chinchilla,chinchilla,chinchilla,chinchilla,0.0,10,1,16,2.958
5507,2762,1,1612782619123,1612782620793,koala,koala,koala,koala,0.0,5,1,17,1.67
5508,2762,1,1612782620793,1612782622281,panda,panda,panda,panda,0.0,5,1,18,1.488
5509,2762,1,1612782622281,1612782626474,kangoeroe,kangaroo,kangaroo,kangaroo,0.0,8,1,19,4.193
